"geneID","PS","PR","Tsil","Trepl","FS","FR","nout","npop","BSnIPRE.class","BSnIPRE.est","BSnIPRE.lbound","BSnIPRE.ubound","BSnIPRE.pneg","BSnIPRE.Rest","BSnIPRE.Rlbound","BSnIPRE.Rubound","BSnIPRE.Rclass","BSnIPRE.tau","BSnIPRE.theta","BSnIPRE.gamma","BSnIPRE.f","BSnIPRE.f.lb","BSnIPRE.f.ub","BSnIPRE.f.class"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.528849527760539,-2.37370155533964,1.38643341427025,0.7144,-0.995531881562566,-2.01536675321798,0.0354203677065228,"neut",16.7258231188629,0.00150894724836522,-0.61059237040879,0.369530790678595,0.133268181006735,1.03603361054376,"neut"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.571674261893417,-2.35138652445669,1.35004760698631,0.731466666666667,-0.962108247185939,-2.0041501095777,-0.00602855164519091,"neg",16.3415391916984,0.00148032565745147,-0.656036476329898,0.38206907258461,0.134771207197371,0.99397515796052,"neg"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.552227955192865,-2.39098012267269,1.24246384681749,0.718666666666667,-0.955443041267144,-1.97172180540338,0.0399231615124402,"neut",17.4892143724978,0.00144313211201297,-0.634149940559944,0.384662714042454,0.139213587997927,1.04070846378436,"neut"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.537364366488372,-2.34961968898501,1.318584823588,0.7336,-0.970410326297357,-1.99531879681348,-0.00763706323951054,"neg",17.0842877438874,0.00143235558368498,-0.619076420525766,0.378928052259251,0.135966525968757,0.992377856275722,"neg"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.501565621919529,-2.3240249146152,1.34603146733841,0.6936,-0.992284076319924,-2.03839726297605,0.00546763153690697,"neut",16.7660677720937,0.0014814248777913,-0.581651340184925,0.370732190254258,0.130234462195906,1.00546629521867,"neut"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.559054570638302,-2.38968175531648,1.32753483353526,0.746133333333333,-0.978240691295957,-1.97384500796483,0.0711355141910335,"neut",18.3203480574949,0.00145481883308555,-0.640220752302573,0.375973128115066,0.138918132785243,1.07369878224699,"neut"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.581448563037624,-2.25188167444339,1.30028727576275,0.725066666666667,-0.970720034935308,-1.99350619314881,-0.00431209307159402,"neg",16.5318433164165,0.00153981349909863,-0.665891365602682,0.378810732603125,0.136213171221223,0.995682488902672,"neg"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.476181345397836,-2.30935974005367,1.33459160981766,0.7032,-1.01008342389882,-2.0014308256219,-0.00642156613619316,"neg",16.4635471997004,0.00149734199145488,-0.554975783479764,0.364197022375059,0.13513813763545,0.993584645340516,"neg"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.534846868368781,-2.34185002091877,1.39010976953637,0.714666666666667,-0.997844259333307,-2.01493772511762,-0.035880822922737,"neg",16.1290004703369,0.00147924563359617,-0.617734029054222,0.368677852476097,0.133325360926141,0.964745276197159,"neg"
"PF3D7_0728400",0,1,58,319,2,2,1,100,"neut",-0.500497930748499,-2.33227227746883,1.385608442115,0.702666666666667,-0.999249964867942,-2.03625553064835,0.0153387558011978,"neut",15.8403770097236,0.00154823129931055,-0.581769414086677,0.368160336777079,0.130513646289448,1.01543900772779,"neut"
"PF3D7_0728500",2,1,59,327,2,3,1,100,"neut",-0.120584127020419,-1.84260313341432,1.62681327584995,0.561333333333333,-1.19097357491199,-2.19223453152964,-0.243781606803231,"neg",10.7064680217782,0.00255401167694444,-0.153021226271042,0.30392459709536,0.111666635164114,0.783660243836804,"neg"
"PF3D7_0728600",15,32,978,5246,132,63,1,100,"neg",-1.61469903301696,-2.22589966019214,-1.04793792212185,1,-0.765190231277095,-1.24296889897871,-0.247776930268908,"neg",49.8013747272865,0.00258520384785012,-1.57501906101284,0.632205747969596,0.392069723770247,1.06061539902704,"neut"
"PF3D7_0728700",4,4,353,1806,19,23,1,100,"neut",-0.147158696600317,-1.19640365554585,0.959079444395698,0.6096,-1.27934640030399,-2.0499573424152,-0.555236907406601,"neg",28.4559357130901,0.00177841786748802,-0.1796281159167,0.278212239485394,0.128737836303508,0.573930105089408,"neg"
"PF3D7_0728800",1,4,210,1169,34,15,1,100,"neg",-1.69361419653694,-2.74891125885642,-0.64240495401621,1,-0.681002644716293,-1.44677880394949,0.122286508664802,"neut",113.392754947973,0.00131673022480044,-1.62135899107588,0.693460664422433,0.322440344251471,1.54843846881777,"neut"
"PF3D7_0728900",5,4,238,1235,18,12,1,100,"neut",-0.771280336188696,-1.82641838419606,0.325095485280218,0.9096,-1.10427126881318,-1.87032989807643,-0.338526992761068,"neg",28.0371058981083,0.00236620591515394,-0.844247759704305,0.331452247992005,0.154072612581158,0.712799390161928,"neg"
"PF3D7_0729100",8,48,1177,6298,155,56,1,100,"neg",-2.54374184035226,-3.19065644935414,-1.95201115454259,1,-0.105716749747387,-0.636531927445126,0.418672135101617,"neut",81.2628710562421,0.00158284220026101,-2.27517828390476,1.37323150396998,0.807632251754093,2.31995496962791,"neut"
"PF3D7_0729300",6,3,432,2231,18,23,1,100,"neut",0.195319706423617,-0.848082279222496,1.28554567280839,0.354133333333333,-1.51951151343285,-2.2270743794642,-0.782461545975196,"neg",20.231889892468,0.00182740306721336,0.259873809149764,0.218818380865633,0.10784335590844,0.457276942458239,"neg"
"PF3D7_0729400",3,56,189,1013,30,13,1,100,"neg",-3.24711240867298,-4.16843238150462,-2.38692346872949,1,0.574852451053915,0.0283317015362481,1.1966606304142,"pos",28.6820616974023,0.00548120807862111,-2.93525172160576,2.97382557598265,1.72171354733317,5.53809089942607,"pos"
"PF3D7_0729500",9,11,373,1900,15,19,1,100,"neut",-0.276319384329695,-1.25331074988932,0.677237042105646,0.709066666666667,-1.13877472870415,-1.75903904745599,-0.522615739915595,"neg",10.0130244524212,0.00354983246762615,-0.341353996287906,0.320210971595551,0.17224012184638,0.592964932120112,"neg"
"PF3D7_0729600",1,0,78,410,0,4,1,100,"neut",1.00271060495534,-0.933105811490252,3.18078773993751,0.1616,-1.61593241097647,-2.73515194413681,-0.563202740964465,"neg",5.84284309973537,0.00149043815375048,1.86236089116927,0.198717755732025,0.0648827793129138,0.569374947875539,"neg"
"PF3D7_0729700",9,9,378,2024,23,22,1,100,"neut",-0.399902711293624,-1.38616633633319,0.495258004746755,0.816266666666667,-1.22864608612893,-1.85521988045584,-0.586594826852377,"neg",16.9279293095024,0.00323281052562789,-0.471778878922537,0.292686772499516,0.156418405762052,0.556204255517179,"neg"
"PF3D7_0729900",23,15,2631,12521,67,121,1,100,"pos",0.818121162325346,0.219799406108668,1.43873340374375,0.00346666666666667,-1.78082607192201,-2.28195096168808,-1.28431124544419,"neg",15.3672072858686,0.00153915196146625,1.32917752585072,0.136986362396514,0.0829708545215345,0.225072281083701,"neg"
"PF3D7_0730100",2,5,420,2183,37,20,1,100,"neg",-1.30440448269938,-2.34758764240688,-0.297710195139763,0.9936,-0.828883072176053,-1.59312556113289,-0.0908688775754888,"neg",75.0337181068729,0.00109714745201344,-1.30867541985313,0.564737550401025,0.262988996279827,1.18131932615831,"neut"
"PF3D7_0730200",2,7,432,2138,16,21,1,100,"neut",-0.472790991072029,-1.47483228197311,0.573360887254106,0.796266666666667,-0.94781030793662,-1.67023162882159,-0.244655824554533,"neg",25.2677077139672,0.0014236371459621,-0.544154987629441,0.387594049743619,0.188203990684161,0.782974661272069,"neg"
"PF3D7_0730300",1,16,624,3335,55,34,1,100,"neg",-1.80746180754672,-2.65678469134709,-1.03035303013006,1,-0.342125760998536,-0.960445891792921,0.327804613830231,"neut",74.9492359782744,0.00113265343174161,-1.71876739092519,0.990014778746208,0.533462371788032,1.93459537829074,"neut"
"PF3D7_0730500",11,32,1304,6960,182,74,1,100,"neg",-1.96836857466411,-2.58906620193879,-1.34050780116405,1,-0.582286681518729,-1.09944474998014,-0.0489405191413181,"neg",86.0653868705986,0.00159550766331658,-1.84081585469731,0.795158085952012,0.474084539206283,1.35546232533571,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.89458742084671,-2.93802074971497,-0.920535910516299,1,-0.594016376641573,-1.29941945820518,0.157905277050965,"neut",68.4408235177645,0.00305432260147872,-1.78941753562822,0.779038893501987,0.384794132124249,1.65239447614041,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.90816040088513,-3.01090072817632,-0.841053884089428,1,-0.576044458189627,-1.30575768367506,0.169880022415401,"neut",69.6522643007402,0.00305494554996071,-1.79953324447725,0.794527470528614,0.382979594794418,1.67520069992154,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.89320535622512,-2.95578322503721,-0.871720436041142,1,-0.591619576926766,-1.36695271021548,0.158349333472677,"neut",67.7370372546225,0.00305758225506203,-1.78862616228568,0.780800993960422,0.359612762001032,1.65290400458885,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.87472496019029,-2.96527562896859,-0.820877945915486,1,-0.604358894265551,-1.33789511349041,0.140977880689335,"neut",67.8697166076184,0.0030844012380416,-1.77411893808203,0.768981016582374,0.369282956004012,1.62039438521615,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.88789855652545,-2.94251403139667,-0.807895336289722,0.999733333333333,-0.591133900564208,-1.35490131917474,0.154003657503467,"neut",68.2002350947909,0.00305563545473074,-1.78427370737261,0.780597027912221,0.363695274844681,1.6445077267193,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.87284376255111,-2.98904629189348,-0.829663467921965,1,-0.620410860193093,-1.35451380778314,0.113086679020576,"neut",68.8811631471311,0.00308691453877996,-1.77223306230815,0.756508190006022,0.363084432364539,1.57533536419274,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.9055115810327,-3.00269469949139,-0.897846322524204,1,-0.600859561773393,-1.34315041838323,0.181814965316119,"neut",69.3009758453233,0.00305447997067749,-1.79760593908635,0.774822961232972,0.368831662961516,1.69475445327976,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.86365936834486,-2.9758093378116,-0.900706128872754,1,-0.586289094508611,-1.2795425224413,0.145330887758484,"neut",69.3518993343916,0.00306902083807554,-1.76484965948082,0.78177021534465,0.390843568130457,1.62486612715702,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.90160078893287,-3.02112819550349,-0.894481415692924,0.999733333333333,-0.599683093866465,-1.33362991909115,0.146176544541679,"neut",72.0597715297212,0.00294787586930613,-1.79350147366844,0.775188577959179,0.372096344839728,1.63427108980921,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.90173890019044,-2.98030942152487,-0.841242748973557,0.999466666666667,-0.59589621055131,-1.37384328057598,0.157081452688363,"neut",69.6082800465695,0.00299869871765351,-1.79453340580608,0.778259145644194,0.357508995953141,1.65248221566822,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.85858600170305,-2.92765636518614,-0.84300594882682,1,-0.593560803464599,-1.32695964512048,0.145981976986632,"neut",68.8357598706073,0.00302560855726318,-1.76107083294852,0.775609243762014,0.372502846852638,1.6248645109684,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.9184087922078,-2.98422250715476,-0.889455779204185,0.9992,-0.566251460485286,-1.31192028390628,0.168005365952138,"neut",70.8073664297341,0.00297996585452063,-1.80706968203572,0.803394176539221,0.381136922948902,1.67421896864406,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.91040870208128,-2.88436694537205,-0.873594183117763,1,-0.600825685043622,-1.34533819663475,0.0869185079514231,"neut",69.8212542724557,0.00301246522479652,-1.80121498216998,0.775326046285295,0.368253384214035,1.54227514076222,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.89481518717479,-2.98061484585778,-0.817778332945212,1,-0.564116293830775,-1.362407229001,0.144947495266813,"neut",68.8740139928065,0.00300947277948026,-1.78941456185728,0.802682099145202,0.361297338668211,1.63112052464955,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.87488205698907,-2.92374806272943,-0.834403967588109,1,-0.617691755957903,-1.28637383484163,0.0941773400261448,"neut",69.3124122621138,0.00297291945140875,-1.77366330838765,0.75875445026945,0.388774618435506,1.54616271115012,"neut"
"PF3D7_0730800",4,6,160,709,36,11,1,100,"neg",-1.87666464535323,-2.95888357036744,-0.868180047081454,1,-0.578821054805902,-1.32340361891369,0.145810484259395,"neut",71.0423726855487,0.00295961718863508,-1.77439962919296,0.788943645255252,0.374688863541271,1.62832270145324,"neut"
"PF3D7_0730900",3,27,785,3720,320,100,1,100,"neg",-2.62337264893019,-3.27642555462711,-1.9786019192907,1,-0.0949574634789272,-0.687633950430703,0.493492542906472,"neut",290.299337760549,0.00139840900436767,-2.30242139160194,1.3938245458329,0.770542222915361,2.51054741425317,"neut"
"PF3D7_0731100",2,1,496,2170,53,13,1,100,"neg",-1.68385898563474,-2.67536473373976,-0.642634480107236,0.999466666666667,-0.873716499968352,-1.66165453441018,-0.0939430599822459,"neg",143.935678705654,0.000679885632409271,-1.61069622153898,0.570816425393267,0.259594546320568,1.24495236018779,"neut"
"PF3D7_0731200",1,0,161,762,26,9,1,100,"neg",-1.27403139832384,-2.48115163727296,-0.0803833553366404,0.9792,-0.99979101692046,-1.83372367319571,-0.143569903790743,"neg",144.38657046914,0.000997975097998698,-1.2760967764861,0.473091720626079,0.205483205813669,1.11375699699745,"neut"
"PF3D7_0731300",0,2,152,750,57,14,1,100,"neg",-2.27450455017657,-3.2986550996978,-1.25180953125728,1,-0.53983645602354,-1.32269426872084,0.273117806663109,"neut",343.840474905844,0.00103093545846591,-2.05028180898787,0.858865859712847,0.392588198804612,1.9363444824081,"neut"
"PF3D7_0731500",3,38,768,3677,292,73,1,100,"neg",-3.18075085470211,-3.85395111328798,-2.52840691166348,1,0.228938431612619,-0.336113900033059,0.817234657539925,"neut",255.857651362496,0.00147474699305263,-2.69222705100647,2.03779021450244,1.15811482850778,3.66983131277032,"pos"
"PF3D7_0731600",1,5,438,1991,92,37,1,100,"neg",-1.70313527749991,-2.52263143197719,-0.873502610343336,1,-0.677104106698442,-1.36779202682235,0.0155947676442344,"neut",214.644850907196,0.000957392735312791,-1.62226347407629,0.696281540235431,0.348977930874486,1.39193892549358,"neut"
"PF3D7_0731700",1,2,100,466,60,21,1,100,"neg",-1.80351734341145,-2.77770951136009,-0.786819357104796,1,-0.698176616373376,-1.51658004263581,0.0621895516862321,"neut",317.016418523023,0.00181783792010676,-1.69788437048836,0.690927092396865,0.30479187815125,1.47795021757861,"neut"
"PF3D7_0731800",4,11,332,1653,34,22,1,100,"neg",-1.35199590535024,-2.28808094812405,-0.472762946024027,0.997066666666667,-0.685041006553782,-1.33745439606472,0.00216642358614993,"neut",41.1117821873122,0.00233918476330474,-1.36139845298284,0.658614580514052,0.342998200036404,1.30942830316561,"neut"
"PF3D7_0732000",17,99,160,646,75,31,1,100,"neg",-2.7283612500234,-3.37310127262068,-2.1163430459186,1,0.326157525517517,-0.101833278035734,0.76843892207139,"neut",22.5721943542674,0.0201589705556612,-2.54024574857186,2.19889567038553,1.43327828722521,3.42203648383788,"pos"
"PF3D7_0732600",1,6,35,174,14,4,1,100,"neg",-2.62294270364155,-4.01655576094928,-1.32542685883194,0.999733333333333,-0.0631960959513722,-0.872646490946962,0.756954728353677,"neut",78.7909922043001,0.00472539560659171,-2.33488032483087,1.44582549890343,0.643546653535164,3.2832724837794,"neut"
"PF3D7_0732700",14,239,165,662,171,88,1,100,"neg",-3.29873800859553,-3.77572482275864,-2.82976366666257,1,1.10924038570539,0.738496036523119,1.50714503081965,"pos",47.7671936032403,0.0218920592335988,-2.88298179590596,5.04047331443161,3.47903498086089,7.50377726728263,"pos"
"PF3D7_0800100",97,384,979,4486,1557,661,1,100,"neg",-2.24083712860631,-2.48759233465464,-2.01022397916752,1,-0.140402456418527,-0.348406728160761,0.073041160421234,"neut",83.3704301055498,0.0188790014352798,-2.04888851223163,1.28026567641937,1.03981467493486,1.58488449951142,"pos"
"PF3D7_0800200",257,872,1227,5909,0,0,1,100,"neut",-0.228604301275055,-1.55533573531885,1.26486112052823,0.622933333333333,-0.328229831367778,-0.472650024778538,-0.182417574325706,"neg",-1.00931845487089,0.039427151759319,-0.661071415125918,0.720225018775572,0.623347570653904,0.833252996286236,"neg"
"PF3D7_0800600",2,4,138,716,37,15,1,100,"neg",-1.75194080689277,-2.81732533984044,-0.702555327438948,0.9992,-0.67497859227242,-1.43178339875905,0.119488391655415,"neut",116.35942076648,0.00215931659186956,-1.66699680504374,0.703315057509138,0.329969446501288,1.55662472219209,"neut"
"PF3D7_0800700",35,189,436,2374,96,26,1,100,"neg",-2.98276490047405,-3.53186566938389,-2.49816386859875,1,0.0673988971091296,-0.233708258214077,0.412012860935312,"neut",14.2881294005706,0.0141100568598846,-2.90705562664788,1.78383755020507,1.32004025051942,2.51779335726711,"pos"
"PF3D7_0801000",35,54,502,2338,146,59,1,100,"neg",-1.50378661705158,-2.01759562064644,-0.993906334464095,1,-0.899595176515993,-1.28218422469681,-0.509158420752489,"neg",24.6454345330202,0.0111530765308574,-1.51077742053705,0.546293220591735,0.372635732579144,0.807239773956657,"neg"
"PF3D7_0801300",1,5,169,700,10,8,1,100,"neut",-1.04916266365486,-2.32660230215349,0.230469143287399,0.9392,-0.698071931396197,-1.51733841815313,0.0994007022379604,"neut",27.4810764688087,0.00208077899560485,-1.10592840514732,0.497536376447574,0.219294389397398,1.10453710100338,"neut"
"PF3D7_0801400",1,0,42,191,0,1,1,100,"neut",0.58661618059102,-1.49247986220666,2.82675272390972,0.298666666666667,-1.32750292207631,-2.53754003782172,-0.260115455958584,"neg",0.984449543818964,0.00188910367325407,1.25394418461253,0.265132072194586,0.0790605944354312,0.770932393405304,"neg"
"PF3D7_0801500",2,2,270,1376,12,22,1,100,"neut",0.359937353553785,-0.803436662785958,1.53638582626549,0.276,-1.47627129341855,-2.29499001667444,-0.675822514919113,"neg",30.8053907235458,0.00143525627190746,0.495343732826493,0.228487045973603,0.100782560401941,0.508728636945973,"neg"
"PF3D7_0801600",1,1,66,308,1,2,1,100,"neut",-0.0650904537507581,-2.02618239020864,1.89389701328345,0.522666666666667,-1.12434215526232,-2.18914821312507,-0.127070126861912,"neg",6.6382524821823,0.00191589933057037,-0.0861243745889805,0.324865993027263,0.112011784077664,0.880670166689962,"neg"
"PF3D7_0801700",3,26,786,4359,163,60,1,100,"neg",-2.56088229473377,-3.28624011568872,-1.91371203290645,1,-0.129601505601751,-0.672627210158768,0.468645537162685,"neut",165.574543855351,0.0012497063317045,-2.26673747429795,1.33910005415835,0.778003708660477,2.43572170179765,"neut"
"PF3D7_0801800",3,8,490,2506,28,44,1,100,"neut",-0.160626982009429,-1.01230681875047,0.812029049938108,0.634666666666667,-1.09631573327651,-1.8346602365066,-0.428061745714915,"neg",35.6960380396801,0.00160038543438121,-0.194686776081815,0.334099652077504,0.159667659030858,0.651770950948662,"neg"
"PF3D7_0801900",17,111,1995,11123,634,246,1,100,"neg",-2.68167633817894,-3.16147313270322,-2.25660638553098,1,0.0155402893277131,-0.381634688956237,0.442280922261689,"neut",171.234329672044,0.00185339444346718,-2.35246919354144,1.5683982951789,1.05427529266005,2.40317240782667,"pos"
"PF3D7_0802000",4,4,749,3429,74,106,1,100,"neut",0.338334121871023,-0.493443721227146,1.14360100855679,0.2072,-1.518352370634,-2.26438351994295,-0.801140492162557,"neg",86.3179274122806,0.0011424101336542,0.457187513553022,0.219072158223157,0.103894025603353,0.448815409058906,"neg"
"PF3D7_0802100",19,27,1175,6366,196,146,1,100,"neg",-0.812791744278831,-1.32800314624956,-0.22308836095048,0.9968,-1.15942482908739,-1.67190735736929,-0.706241721012361,"neg",59.6862355291816,0.00272107611096588,-0.872740347756554,0.372782983916459,0.223297528991211,0.586497052716794,"neg"
"PF3D7_0802300",5,26,585,2777,37,39,1,100,"neg",-1.19379464070214,-2.00147126636867,-0.38556230398532,0.999733333333333,-0.420881884595216,-1.01750367635034,0.174660325828507,"neut",26.062154199911,0.00241340851744708,-1.23807762834701,0.83795318933647,0.461432405783303,1.52006121810411,"neut"
"PF3D7_0802400",3,7,339,1802,34,21,1,100,"neg",-1.31021991532982,-2.30297562395967,-0.340200336682425,0.994133333333333,-0.778493469224823,-1.49774948835096,-0.0525934105310318,"neg",58.1401025192693,0.00163726427553137,-1.31783886865586,0.594959748240132,0.289812290134107,1.2295410027626,"neut"
"PF3D7_0802500",7,15,662,3549,110,95,1,100,"neg",-0.87705140793198,-1.54186805132315,-0.153063309967396,0.992266666666667,-0.946421380053523,-1.56494603613793,-0.369402791766819,"neg",79.7441035261834,0.00204576207455179,-0.930119685875136,0.466558233849423,0.25135050536246,0.830815291795829,"neg"
"PF3D7_0802700",2,1,193,1036,12,5,1,100,"neut",-0.999760910091522,-2.38310778317106,0.345222981710461,0.9208,-1.00033821804287,-1.85733084846529,-0.143029800530902,"neg",39.9034647950483,0.00120298780851122,-1.05186197259409,0.367760205900989,0.156088551229772,0.866727118579211,"neg"
"PF3D7_0802800",1,2,326,1467,11,21,1,100,"neut",0.381917942501189,-0.776984882148029,1.71822737283129,0.262133333333333,-1.40617385064286,-2.27668122246047,-0.586705446983888,"neg",30.9874379130512,0.00113279490696714,0.528766941585607,0.245076132162467,0.102612384726405,0.556142691723931,"neg"
"PF3D7_0802900",0,1,59,345,4,7,1,100,"neut",-0.247670403644189,-1.86028923751056,1.42020959904634,0.604266666666667,-1.1850364302929,-2.16264733387972,-0.233953951235622,"neg",43.2548848073955,0.00160139614291055,-0.294122117903793,0.305734510210472,0.11501963839167,0.791426342119074,"neg"
"PF3D7_0803000",3,5,317,1698,51,22,1,100,"neg",-1.59893613946086,-2.54186116505644,-0.669037672777997,1,-0.794751773042202,-1.52006278780676,-0.0810121287657703,"neg",104.492341376374,0.00146832302018493,-1.54694603533295,0.610690439825274,0.295679573915655,1.24679388454603,"neut"
"PF3D7_0803100",7,28,499,2803,109,61,1,100,"neg",-1.88718786234852,-2.50936320914959,-1.21165399020038,1,-0.420975730918813,-0.970066273548753,0.104537709413493,"neut",77.0870420177259,0.00278815439940103,-1.78054870078358,0.924794724010181,0.534035062445163,1.56413904137552,"neut"
"PF3D7_0803200",1,7,325,1837,52,37,1,100,"neg",-1.33846306778424,-2.24737087972548,-0.439094100579534,0.997066666666667,-0.721116511730443,-1.4176800244786,0.0146210951169732,"neut",114.958743603299,0.0013442407334283,-1.33224960445658,0.631810595013621,0.314827880727735,1.31860240397627,"neut"
"PF3D7_0803300",0,1,182,912,1,13,1,100,"neut",1.3776082349411,-0.178100325597149,3.06461722568833,0.0370666666666667,-1.75242334984154,-2.70371985256201,-0.84718468291325,"neg",13.3542197540785,0.00106869710328792,2.88394824342775,0.173378153221618,0.0669542614054326,0.428619533987496,"neg"
"PF3D7_0803400",2,9,604,2959,58,72,1,100,"neut",-0.444276622431261,-1.27290913461372,0.313350032123596,0.853066666666667,-0.980231630617073,-1.62629656016983,-0.30717900809076,"neg",73.6118494944095,0.00130378865854649,-0.505430750107219,0.375225548422935,0.19665850729594,0.735529252880778,"neg"
"PF3D7_0803500",5,8,626,3444,135,93,1,100,"neg",-0.98509528536436,-1.75230318913327,-0.23338906839448,0.994933333333333,-1.05855931491908,-1.7339993586395,-0.409365752405115,"neg",149.668831990969,0.00141972170781991,-1.02438580799697,0.424898792219697,0.216244661253249,0.813255282736518,"neg"
"PF3D7_0803600",8,28,748,3973,110,62,1,100,"neg",-1.73463706977277,-2.43755703715832,-1.11575867446882,1,-0.499427664876549,-1.0255625566732,0.061826890870757,"neut",65.9058268665792,0.00216476480539609,-1.66417906189994,0.837866397490834,0.495075500768915,1.46869422119043,"neut"
"PF3D7_0803700",6,0,252,1103,1,13,1,100,"pos",2.17710401555646,0.58672823716025,3.82509965497491,0.000533333333333333,-2.22732100628865,-3.15126141804671,-1.33947083754563,"neg",2.92902229631443,0.00254555304313567,9.02868544461406,0.0662690242794367,0.0263329561015723,0.161030947118747,"neg"
"PF3D7_0803800",1,0,145,649,2,7,1,100,"neut",0.869832831198767,-0.809031669235864,2.70836755486758,0.151733333333333,-1.63859492544178,-2.61393916093937,-0.714028839983555,"neg",13.7390024643188,0.00119296690717942,1.44754568463159,0.194254043925667,0.0732450083630834,0.489661363272106,"neg"
"PF3D7_0804000",3,20,352,1912,44,36,1,100,"neg",-1.5678441544541,-2.3665188376432,-0.801873352036747,1,-0.376272839770314,-0.971035368725181,0.252221869788925,"neut",49.5218151855494,0.00248223091082309,-1.53680202482982,0.926328534208213,0.511042834020635,1.73667561551168,"neut"
"PF3D7_0804300",6,32,359,1959,83,41,1,100,"neg",-2.19944929529575,-2.94507271183254,-1.49693575736874,1,-0.189643167908969,-0.743517804329376,0.410446390431483,"neut",63.7785698824532,0.00357462988869891,-2.02684711288142,1.21441873131516,0.697950466302762,2.21301797772685,"neut"
"PF3D7_0804400",5,9,343,1816,54,50,1,100,"neut",-0.762474606436574,-1.56462827584688,0.0511297382559825,0.9672,-0.990652202462272,-1.63412048342889,-0.302177376091062,"neg",62.6586843349276,0.00247430808676134,-0.824463784338102,0.371337348931361,0.19512391404436,0.739214726011233,"neg"
"PF3D7_0804500",27,103,2726,14916,478,280,1,100,"neg",-1.80952740935421,-2.21193814232084,-1.42758605721241,1,-0.424293941783389,-0.771407400974079,-0.0504512094188868,"neg",86.2368564055075,0.00201448159761718,-1.71732930893358,0.911699698919061,0.64432357113721,1.32498629173219,"neut"
"PF3D7_0804600",2,6,254,1344,37,28,1,100,"neg",-1.13062007122914,-2.080162780789,-0.20841377407514,0.993066666666667,-0.807207744666367,-1.51956473957498,-0.0930060222328031,"neg",80.2277490338422,0.00175974101779157,-1.15820098848774,0.560744010146012,0.275035017297761,1.14536071007647,"neut"
"PF3D7_0804700",5,39,841,4993,242,73,1,100,"neg",-2.90898794770283,-3.58644185280679,-2.29394057045153,1,-0.0328299973680702,-0.562780457042631,0.551278752649702,"neut",186.78629690848,0.00151360683660878,-2.51107371771418,1.5293107212803,0.900201206465526,2.74265197230247,"neut"
"PF3D7_0804900",1,4,236,1224,13,7,1,100,"neg",-1.25046384795991,-2.56435090591746,-0.0523041894383084,0.977866666666667,-0.750069840873604,-1.50801990878782,0.100422132948328,"neut",36.3710535024793,0.0012607823121581,-1.27728465146954,0.60743303053375,0.284655755001298,1.42188086363797,"neut"
"PF3D7_0805000",1,0,131,603,3,5,1,100,"neut",0.368926734759123,-1.27397981934113,2.13036794118657,0.326133333333333,-1.4790755911424,-2.4323653772704,-0.468726789326604,"neg",15.966466890233,0.00120734740855829,0.517830798035122,0.227847251032362,0.0878371713266827,0.625797978638596,"neg"
"PF3D7_0805100",1,1,282,1376,17,7,1,100,"neut",-1.07355692389877,-2.35828665233342,0.198552770696512,0.950133333333333,-0.992287321115857,-1.85028186163761,-0.17934141745972,"neg",61.1148011056778,0.000842452287426795,-1.11124388434569,0.370730987971588,0.157192730987444,0.835820128299296,"neg"
"PF3D7_0805300",1,7,534,3167,44,16,1,100,"neg",-2.04555279679495,-3.03048391101086,-1.05242795699074,0.9992,-0.50988733560195,-1.26331071643831,0.214661906493308,"neut",99.4806951467622,0.00076116294283547,-1.89664613127619,0.862942991787833,0.406232708909948,1.78093969887039,"neut"
